id,device_id,status,temperature,humidity,light_intensity,noise_level,timestamp,count
847,1,ON,26.4,54,20,0,"2025-04-14 19:46:27",2
848,3,ON,25.5,63,14,0,"2025-04-14 19:46:27",2
849,1,ON,26.8,54,20,1,"2025-04-14 19:46:28",1
850,3,ON,25.5,63,14,1,"2025-04-14 19:46:28",1
851,1,ON,26.2,54,20,1,"2025-04-14 19:46:38",2
852,3,ON,25.5,63,14,0,"2025-04-14 19:46:40",2
853,1,ON,26.6,54,20,1,"2025-04-14 19:46:48",3
854,3,ON,25.5,63,14,0,"2025-04-14 19:46:50",3
855,1,ON,26.6,54,20,1,"2025-04-14 19:46:58",4
856,3,ON,25.5,63,14,0,"2025-04-14 19:46:59",1
857,1,ON,26.6,54,20,0,"2025-04-14 19:47:00",1
858,2,ON,24.5,73,13,1,"2025-04-14 19:47:10",2
859,3,ON,25.5,63,14,1,"2025-04-14 19:47:11",2
860,2,ON,24.5,73,13,1,"2025-04-14 19:47:11",2
861,2,ON,24.5,73,13,1,"2025-04-14 19:47:20",3
862,2,ON,24.5,73,13,1,"2025-04-14 19:47:31",4
863,2,ON,24.5,73,13,1,"2025-04-14 19:47:31",1
864,3,ON,25.5,63,14,0,"2025-04-14 19:47:32",1
865,3,ON,25.5,63,14,1,"2025-04-14 19:47:42",2
866,3,ON,25.5,63,14,0,"2025-04-14 19:47:43",1
867,2,ON,24.5,73,13,1,"2025-04-14 19:47:44",1
868,3,ON,25.5,63,14,1,"2025-04-14 19:47:46",1
869,1,ON,26.1,55,20,1,"2025-04-14 19:47:47",1
870,2,ON,24.5,73,13,1,"2025-04-14 19:48:08",3
871,3,ON,25.5,63,14,0,"2025-04-14 19:48:08",3
872,1,ON,26.5,55,20,0,"2025-04-14 19:48:10",1
873,3,ON,25.5,63,14,0,"2025-04-14 19:48:11",1
874,2,ON,24.5,73,13,1,"2025-04-14 19:48:12",1
875,1,ON,26.9,55,20,0,"2025-04-14 19:48:12",1
876,2,ON,24.5,73,13,1,"2025-04-14 19:48:21",2
877,3,ON,25.5,63,14,0,"2025-04-14 19:48:22",2
878,1,ON,26,55,20,1,"2025-04-14 19:48:23",1
879,3,ON,25.5,63,14,0,"2025-04-14 19:48:32",3
880,3,ON,25.5,63,14,1,"2025-04-14 19:48:33",1
881,2,ON,24.5,73,13,1,"2025-04-14 19:48:34",2
882,3,ON,25.5,63,14,0,"2025-04-14 19:48:44",2
883,2,ON,24.5,73,13,1,"2025-04-14 19:48:45",1
884,3,ON,25.5,63,14,0,"2025-04-14 19:48:46",1
885,2,ON,24.5,73,13,1,"2025-04-14 19:48:56",2
886,3,ON,25.5,63,14,0,"2025-04-14 19:48:56",2
887,2,ON,24.5,73,13,1,"2025-04-14 19:48:56",2
888,3,ON,25.5,63,14,0,"2025-04-14 19:48:57",1
889,2,ON,24.5,73,13,1,"2025-04-14 19:49:06",3
890,1,ON,26.6,55,20,1,"2025-04-14 19:49:07",3
891,3,OFF,3,2,3,2,"2025-04-14 19:49:07",2
892,3,ON,25.4,63,14,0,"2025-04-14 19:49:08",1
893,2,ON,24.5,73,13,1,"2025-04-14 19:49:17",2
894,3,ON,25.4,63,14,0,"2025-04-14 19:49:18",1
895,2,ON,24.5,73,13,1,"2025-04-14 19:49:19",1
896,1,ON,26.2,55,20,0,"2025-04-14 19:49:20",1
897,2,ON,24.5,73,13,1,"2025-04-14 19:49:29",2
898,3,ON,25.4,63,14,0,"2025-04-14 19:49:39",3
899,1,ON,26.4,55,20,0,"2025-04-14 19:50:06",1
900,3,ON,25.4,63,14,1,"2025-04-14 19:50:06",1
901,2,ON,24.5,73,13,1,"2025-04-14 19:50:12",2
902,2,ON,24.5,73,13,1,"2025-04-14 19:50:13",1
903,3,ON,25.4,63,14,0,"2025-04-14 19:50:22",3
904,1,ON,26.9,55,20,0,"2025-04-14 19:50:33",4
905,3,ON,25.4,64,14,1,"2025-04-14 19:50:33",2
906,3,ON,25.4,63,14,0,"2025-04-14 19:50:35",1
907,2,ON,24.5,73,13,1,"2025-04-14 19:50:43",2
908,1,ON,26,55,20,0,"2025-04-14 19:50:53",6
909,2,ON,24.5,73,13,1,"2025-04-14 19:50:55",2
910,2,ON,24.5,73,13,1,"2025-04-14 19:50:56",1
911,3,ON,25.4,64,14,0,"2025-04-14 19:51:08",2
912,2,ON,24.5,73,13,1,"2025-04-14 19:51:21",3
913,2,ON,24.5,73,11,1,"2025-04-14 19:52:03",3
914,2,ON,24.5,73,11,1,"2025-04-14 19:52:14",3
915,3,ON,25.4,64,13,0,"2025-04-14 19:52:14",7
916,2,ON,24.5,73,13,1,"2025-04-14 19:52:14",4
917,3,ON,25.4,64,13,0,"2025-04-14 19:52:16",8
918,2,ON,24.5,73,13,1,"2025-04-14 19:52:20",5
919,2,ON,0,1,2,0,"2025-04-14 19:52:22",1
920,3,ON,25.4,64,11,1,"2025-04-14 19:52:29",1
921,2,ON,24.5,73,13,1,"2025-04-14 19:52:32",1
922,3,ON,25.4,64,12,1,"2025-04-14 19:52:33",1
923,2,ON,24.5,73,13,1,"2025-04-14 19:52:34",1
924,3,ON,25.5,64,12,0,"2025-04-14 19:52:42",1
925,2,ON,24.5,74,13,1,"2025-04-14 19:52:43",1
926,1,ON,26.1,56,20,1,"2025-04-14 19:52:43",1
927,3,ON,25.5,64,12,0,"2025-04-14 19:52:45",1
928,2,ON,24.5,74,13,1,"2025-04-14 19:52:53",2
929,1,ON,26.9,55,19,1,"2025-04-14 19:53:11",3
930,2,ON,24.5,74,13,1,"2025-04-14 19:53:11",2
931,1,ON,26.2,55,20,1,"2025-04-14 19:53:20",4
932,1,ON,26.2,55,20,1,"2025-04-14 19:53:20",4
933,1,ON,26.1,55,20,0,"2025-04-14 19:53:20",1
934,3,ON,25.5,64,13,1,"2025-04-14 19:53:26",5
935,1,ON,25,2,1,0,"2025-04-14 19:53:42",2
936,3,ON,25.5,64,13,1,"2025-04-14 19:53:42",1
937,2,ON,24.8,73,7,1,"2025-04-14 19:53:42",3
938,1,ON,26.4,55,5,0,"2025-04-14 19:53:42",2
939,2,ON,24.8,75,1,1,"2025-04-14 19:53:42",1
940,1,ON,26.8,57,4,0,"2025-04-14 19:53:42",1
941,2,ON,24.8,78,11,1,"2025-04-14 19:53:58",1
942,1,ON,26.9,54,2,1,"2025-04-14 19:54:54",2
943,1,ON,26.9,54,2,1,"2025-04-14 19:54:55",2
944,3,ON,25.6,65,13,0,"2025-04-14 19:54:55",3
945,3,ON,25.6,65,13,1,"2025-04-14 19:55:18",1
946,1,ON,26.1,5,4,1,"2025-04-14 19:55:33",4
947,3,ON,25.6,64,13,0,"2025-04-14 19:56:02",1
948,3,ON,25.6,64,13,0,"2025-04-14 19:56:02",1
949,1,ON,26.1,54,20,0,"2025-04-14 19:56:15",2
950,3,ON,25.6,64,13,1,"2025-04-14 19:56:18",2
951,2,ON,25.3,73,13,1,"2025-04-14 19:56:18",1
952,3,ON,25.6,64,13,0,"2025-04-14 19:56:23",3
953,1,ON,26.4,54,20,0,"2025-04-14 19:56:23",2
954,1,ON,26.2,54,20,0,"2025-04-14 19:56:23",1
955,3,ON,25.6,64,13,1,"2025-04-14 19:56:31",2
956,3,ON,25.6,64,13,1,"2025-04-14 19:56:53",1
957,1,ON,26.1,54,20,0,"2025-04-14 19:56:53",1
958,2,ON,25.3,73,13,1,"2025-04-14 19:56:53",5
959,2,ON,25.3,73,13,1,"2025-04-14 19:57:28",1
960,2,ON,25.3,73,13,1,"2025-04-14 19:57:28",1
961,2,ON,25.3,73,13,1,"2025-04-14 19:57:45",2
962,2,ON,25.3,73,13,1,"2025-04-14 19:58:07",2
963,2,ON,25.3,73,13,1,"2025-04-14 19:58:07",2
964,1,ON,26.6,54,20,1,"2025-04-14 19:58:14",6
965,2,ON,25.3,72,13,1,"2025-04-14 19:58:15",3
966,3,ON,25.7,64,14,1,"2025-04-14 19:58:25",4
967,3,ON,25.7,64,14,1,"2025-04-14 19:58:45",6
968,3,ON,25.7,64,14,1,"2025-04-14 19:58:46",1
969,2,ON,24.9,72,13,1,"2025-04-14 19:58:56",3
970,1,ON,26,54,20,1,"2025-04-14 19:59:05",6
971,1,ON,26.7,54,20,0,"2025-04-14 19:59:06",1
972,3,ON,25.7,64,14,0,"2025-04-14 19:59:06",3
973,1,ON,26.3,54,20,0,"2025-04-14 19:59:08",1
974,2,ON,24.8,72,13,1,"2025-04-14 19:59:09",1
975,3,ON,25.7,64,14,0,"2025-04-14 19:59:10",1
976,1,ON,26.3,54,20,0,"2025-04-14 19:59:21",2
977,1,ON,26.5,54,20,0,"2025-04-14 19:59:31",3
978,2,ON,24.8,72,13,1,"2025-04-14 19:59:41",4
979,2,ON,24.8,72,13,1,"2025-04-14 19:59:42",1
980,1,ON,26.5,54,20,0,"2025-04-14 19:59:51",5
981,2,ON,24.8,73,13,1,"2025-04-14 19:59:52",2
982,2,ON,24.8,72,13,1,"2025-04-14 19:59:53",1
983,1,ON,26.3,54,20,0,"2025-04-14 19:59:53",1
984,2,ON,24.8,73,13,1,"2025-04-14 19:59:54",1
985,3,ON,25.7,64,14,0,"2025-04-14 20:00:01",6
986,1,ON,26.4,54,20,0,"2025-04-14 20:00:05",1
987,2,ON,24.8,72,13,1,"2025-04-14 20:00:14",3
988,1,ON,26,54,20,0,"2025-04-14 20:00:15",1
989,3,ON,25.7,64,14,0,"2025-04-14 20:00:17",1
990,1,ON,26.9,54,20,0,"2025-04-14 20:00:17",1
991,3,ON,25.7,64,14,0,"2025-04-14 20:00:27",2
992,3,ON,25.7,64,14,0,"2025-04-14 20:00:29",1
993,1,ON,26.2,54,20,0,"2025-04-14 20:00:30",1
994,2,ON,24.8,73,13,1,"2025-04-14 20:00:40",2
995,3,ON,25.7,64,13,1,"2025-04-14 20:00:41",1
996,1,ON,26.9,54,20,0,"2025-04-14 20:00:50",3
997,3,ON,25.7,63,13,1,"2025-04-14 20:00:51",2
998,3,ON,25.7,63,14,0,"2025-04-14 20:00:51",1
999,2,ON,24.8,73,13,1,"2025-04-14 20:00:53",1
1000,3,ON,25.7,63,13,0,"2025-04-14 20:00:54",1
1001,2,ON,24.8,73,13,1,"2025-04-14 20:01:04",2
1002,1,ON,26.1,54,20,0,"2025-04-14 20:01:04",2
1003,3,ON,25.6,64,14,1,"2025-04-14 20:01:25",3
1004,2,ON,24.8,73,13,1,"2025-04-14 20:01:25",3
1005,2,ON,24.8,73,13,1,"2025-04-14 20:01:26",1
1006,1,ON,26.7,54,20,1,"2025-04-14 20:01:26",1
1007,3,ON,25.6,64,14,1,"2025-04-14 20:01:28",1
1008,2,ON,24.8,73,13,1,"2025-04-14 20:01:37",1
1009,3,ON,25.6,64,14,0,"2025-04-14 20:01:38",1
1010,3,ON,25.6,64,14,0,"2025-04-14 20:01:48",2
1011,1,ON,26.7,54,20,1,"2025-04-14 20:01:58",3
1012,2,ON,24.8,73,13,1,"2025-04-14 20:01:59",2
1013,3,ON,25.7,64,14,0,"2025-04-14 20:02:00",2
1014,2,ON,24.8,73,13,1,"2025-04-14 20:02:00",2
1015,1,ON,26.4,54,20,0,"2025-04-14 20:02:00",1
1016,2,ON,24.8,73,13,1,"2025-04-14 20:02:02",1
1017,3,ON,25.7,64,14,0,"2025-04-14 20:02:03",1
1018,1,ON,26.6,54.8,5,1,"2025-04-14 20:02:03",1
1019,3,ON,25.7,64,14,0,"2025-04-14 20:02:05",1
1020,1,ON,26.7,54,20,0,"2025-04-14 20:02:13",2
1021,1,ON,26.1,54,20,0,"2025-04-14 20:02:14",1
1022,3,ON,25.7,64,14,0,"2025-04-14 20:02:15",2
1023,1,ON,26.5,54,20,1,"2025-04-14 20:02:24",2
1024,3,ON,25.7,64,14,0,"2025-04-14 20:02:25",1
1025,1,ON,26.4,5,1,1,"2025-04-14 20:02:38",1
1026,3,ON,25.7,64,14,1,"2025-04-14 20:02:49",3
1027,3,ON,25.7,64,14,0,"2025-04-14 20:02:58",4
1028,2,ON,24.8,73,13,1,"2025-04-14 20:03:05",4
1029,1,ON,26.7,0,20,1,"2025-04-14 20:03:16",5
1030,2,ON,24.8,73,13,1,"2025-04-14 20:03:17",1
1031,1,ON,26.9,55,20,0,"2025-04-14 20:03:26",6
1032,3,ON,25.7,6,2,3,"2025-04-14 20:03:27",2
1033,2,ON,24.8,73,13,1,"2025-04-14 20:04:07",6
1034,3,ON,25.7,64,14,0,"2025-04-14 20:04:08",1
1035,2,ON,24.8,73,13,1,"2025-04-14 20:04:17",7
1036,1,ON,26.6,55,19,5,"2025-04-14 20:04:17",5
1037,1,ON,26.9,55,20,0,"2025-04-14 20:04:18",1
1038,3,ON,25.7,64,14,1,"2025-04-14 20:04:18",2
1039,1,ON,26.9,55,20,0,"2025-04-14 20:04:18",1
1040,3,ON,25.7,64,14,0,"2025-04-14 20:04:19",1
1041,3,ON,25.7,64,14,0,"2025-04-14 20:04:32",2
1042,3,ON,25.7,64,14,1,"2025-04-14 20:04:41",3
1043,1,ON,26.6,55,20,0,"2025-04-14 20:04:53",1
1044,3,ON,25.6,64,14,1,"2025-04-14 20:04:53",2
1045,3,ON,25.6,64,14,0,"2025-04-14 20:04:53",1
1046,1,ON,26.8,55,20,1,"2025-04-14 20:05:07",3
1047,2,ON,24.8,73,13,1,"2025-04-14 20:06:11",1
1048,2,ON,24.8,73,13,1,"2025-04-14 20:06:25",1
1049,1,ON,26.6,55,20,0,"2025-04-14 20:06:25",3
1050,2,ON,24.8,73,13,1,"2025-04-14 20:06:25",2
1051,1,ON,26.9,55,20,0,"2025-04-14 20:06:25",4
1052,2,ON,24.8,73,13,1,"2025-04-14 20:06:25",3
1053,3,ON,25.6,64,14,1,"2025-04-14 20:06:25",4
1054,2,ON,24.8,73,13,1,"2025-04-14 20:06:25",1
1055,3,ON,25.6,64,14,1,"2025-04-14 20:06:25",1
1056,2,ON,24.8,73,13,1,"2025-04-14 20:06:25",1
1057,2,ON,24.8,73,13,1,"2025-04-14 20:06:39",3
1058,2,ON,24.8,73,13,1,"2025-04-14 20:06:39",1
1059,2,ON,24.8,73,13,1,"2025-04-14 20:06:49",2
1060,3,ON,25.6,64,14,0,"2025-04-14 20:07:00",4
1061,2,ON,24.8,73,13,1,"2025-04-14 20:07:10",4
1062,3,ON,25.6,64,14,0,"2025-04-14 20:07:11",1
1063,1,ON,26.5,55,20,0,"2025-04-14 20:07:12",1
1064,2,ON,24.8,73,13,1,"2025-04-14 20:07:21",2
1065,3,ON,25.6,64,14,1,"2025-04-14 20:07:22",2
1066,1,ON,26.5,55,20,0,"2025-04-14 20:07:23",2
1067,3,ON,25.6,64,14,0,"2025-04-14 20:07:24",1
1068,2,ON,24.8,73,13,1,"2025-04-14 20:07:31",2
1069,1,ON,26.5,55,20,0,"2025-04-14 20:07:34",1
1070,2,ON,24.8,73,13,1,"2025-04-14 20:07:41",3
1071,2,ON,24.8,73,13,1,"2025-04-14 20:07:42",1
1072,1,ON,26.6,55,20,0,"2025-04-14 20:07:44",1
1073,3,ON,25.6,64,14,1,"2025-04-14 20:07:44",1
1074,2,ON,24.8,73,13,1,"2025-04-14 20:07:45",1
1075,3,ON,25.6,64,14,0,"2025-04-14 20:07:46",1
1076,1,ON,26.9,55,20,1,"2025-04-14 20:07:47",1
1077,2,ON,24.8,73,13,1,"2025-04-14 20:07:48",1
1078,3,ON,25.6,64,14,1,"2025-04-14 20:07:50",1
1079,2,ON,24.8,73,13,1,"2025-04-14 20:07:59",1
1080,3,ON,25.6,64,14,0,"2025-04-14 20:08:00",2
1081,3,ON,25.6,64,14,1,"2025-04-14 20:08:01",1
1082,1,ON,26.5,55,20,1,"2025-04-14 20:08:09",2
1083,1,ON,26.4,55,20,1,"2025-04-14 20:08:10",1
1084,3,ON,25.6,63,2,3,"2025-04-14 20:08:11",2
1085,1,ON,26.4,55,20,1,"2025-04-14 20:08:11",1
1086,2,ON,24.8,73,13,1,"2025-04-14 20:08:20",3
1087,1,ON,26,55,20,0,"2025-04-14 20:08:21",2
1088,3,ON,25.6,64,14,0,"2025-04-14 20:08:21",2
1089,1,ON,26.1,55,20,0,"2025-04-14 20:08:30",3
1090,2,ON,24.8,73,13,1,"2025-04-14 20:08:31",2
1091,3,ON,25.6,64,14,1,"2025-04-14 20:08:41",4
1092,2,ON,24.8,73,13,1,"2025-04-14 20:08:42",2
1093,2,ON,24.8,73,13,1,"2025-04-14 20:08:44",1
1094,3,ON,25.6,64,14,0,"2025-04-14 20:08:45",1
1095,1,ON,26,55,20,0,"2025-04-14 20:08:52",3
1096,2,ON,24.8,73,13,1,"2025-04-14 20:08:53",1
1097,3,ON,25.6,64,14,0,"2025-04-14 20:08:55",1
1098,1,ON,26.4,55,20,1,"2025-04-14 20:08:56",1
1099,2,ON,24.8,73,13,1,"2025-04-14 20:08:58",1
1100,3,ON,25.6,64,14,0,"2025-04-14 20:09:00",1
1101,3,ON,25.6,64,14,0,"2025-04-14 20:09:12",2
1102,2,ON,24.8,73,13,1,"2025-04-14 20:09:13",2
1103,3,ON,25.6,64,14,0,"2025-04-14 20:09:14",1
1104,1,ON,26.4,55,20,0,"2025-04-14 20:09:15",1
1105,3,ON,25.6,64,13,1,"2025-04-14 20:09:24",2
1106,2,ON,24.8,73,13,1,"2025-04-14 20:09:32",4
1107,2,ON,24.8,74,13,1,"2025-04-14 20:09:36",1
1108,1,ON,26.7,58,20,0,"2025-04-14 20:09:45",4
1109,1,ON,26.6,59,20,0,"2025-04-14 20:09:46",1
1110,3,ON,25.7,66,13,1,"2025-04-14 20:09:47",1
1111,2,ON,24.8,77,13,1,"2025-04-14 20:09:49",1
1112,1,ON,26.6,59,20,1,"2025-04-14 20:09:49",1
1113,3,ON,25.7,66,13,1,"2025-04-14 20:09:50",1
1114,2,ON,24.8,77,13,1,"2025-04-14 20:09:59",2
1115,3,ON,25.7,66,13,0,"2025-04-14 20:10:00",2
1116,2,ON,24.8,77,13,1,"2025-04-14 20:10:10",3
1117,2,ON,24.8,77,13,1,"2025-04-14 20:10:12",1
1118,1,ON,26.9,58,20,0,"2025-04-14 20:10:21",2
1119,2,ON,24.8,77,13,1,"2025-04-14 20:10:22",2
1120,3,ON,25.7,66,13,0,"2025-04-14 20:10:23",1
1121,3,ON,25.7,66,13,1,"2025-04-14 20:10:33",2
1122,2,ON,24.8,77,13,1,"2025-04-14 20:10:34",2
1123,2,ON,24.8,77,13,1,"2025-04-14 20:10:35",1
1124,1,ON,26.5,57,20,0,"2025-04-14 20:10:35",1
1125,3,ON,25.7,67,13,1,"2025-04-14 20:10:44",1
1126,2,ON,24.8,77,13,1,"2025-04-14 20:10:45",2
1127,1,ON,26.6,58,20,1,"2025-04-14 20:10:45",1
1128,2,ON,24.8,77,13,1,"2025-04-14 20:10:47",1
1129,1,ON,26,1,1,0,"2025-04-14 20:10:47",1
1130,3,ON,25.7,66,13,0,"2025-04-14 20:10:48",1
1131,1,ON,26.1,58,20,0,"2025-04-14 20:10:58",2
1132,1,ON,26.3,57,20,1,"2025-04-14 20:10:58",1
1133,2,ON,24.8,77,13,1,"2025-04-14 20:10:59",1
1134,3,ON,25.7,66,13,1,"2025-04-14 20:11:00",1
1135,3,ON,25.7,66,13,0,"2025-04-14 20:11:11",2
1136,1,ON,26.5,57,20,0,"2025-04-14 20:11:11",2
1137,3,ON,25.7,66,13,1,"2025-04-14 20:11:21",3
1138,1,ON,26.7,58,20,0,"2025-04-14 20:11:23",2
1139,2,ON,24.8,77,13,1,"2025-04-14 20:11:23",1
1140,2,ON,24.8,77,13,1,"2025-04-14 20:11:33",2
1141,3,ON,25.7,66,13,0,"2025-04-14 20:11:41",5
1142,3,ON,25.7,66,13,0,"2025-04-14 20:11:42",1
1143,2,ON,24.9,77,13,1,"2025-04-14 20:11:43",3
1144,2,ON,25.1,77,13,1,"2025-04-14 20:11:53",4
1145,2,ON,25.2,77,13,1,"2025-04-14 20:12:03",5
1146,2,ON,25.3,76,13,1,"2025-04-14 20:12:04",1
1147,1,ON,26.9,57,20,1,"2025-04-14 20:12:05",1
1148,2,ON,25.3,76,13,1,"2025-04-14 20:12:36",4
1149,3,ON,25.7,66,13,1,"2025-04-14 20:12:42",7
1150,1,ON,26.3,57,20,0,"2025-04-14 20:12:46",5
1151,2,ON,25.3,77,13,1,"2025-04-14 20:12:57",2
1152,2,ON,25.3,77,13,1,"2025-04-14 20:12:58",1
1153,3,ON,25.7,67,14,0,"2025-04-14 20:13:03",1
1154,2,ON,25.3,77,13,1,"2025-04-14 20:13:05",1
1155,2,ON,25.3,77,13,1,"2025-04-14 20:13:15",2
1156,3,ON,25.7,66,13,0,"2025-04-14 20:13:24",3
1157,1,ON,26.2,56,20,0,"2025-04-14 20:13:26",1
1158,3,ON,25.7,66,14,1,"2025-04-14 20:13:27",1
1159,2,ON,25.3,77,13,1,"2025-04-14 20:13:36",2
1160,3,ON,25.7,67,13,1,"2025-04-14 20:13:37",2
1161,2,ON,25.3,77,13,1,"2025-04-14 20:13:48",2
1162,2,ON,25.3,77,13,1,"2025-04-14 20:13:48",1
1163,1,ON,26.2,57,20,1,"2025-04-14 20:13:58",3
1164,2,ON,25.3,77,13,1,"2025-04-14 20:14:01",2
1165,1,ON,26.2,57,20,1,"2025-04-14 20:14:01",3
1166,2,ON,25.3,77,13,1,"2025-04-14 20:14:01",2
1167,2,ON,25.3,77,13,1,"2025-04-14 20:14:09",3
1168,3,ON,25.7,67,13,0,"2025-04-14 20:14:41",1
1169,3,ON,25.7,67,13,0,"2025-04-14 20:14:41",1
1170,1,ON,26,57,20,1,"2025-04-14 20:14:42",1
1171,2,ON,25.3,77,13,1,"2025-04-14 20:14:42",1
1172,1,ON,26,57,20,1,"2025-04-14 20:14:42",1
1173,3,ON,25.7,67,13,1,"2025-04-14 20:15:01",3
1174,3,ON,25.7,67,13,1,"2025-04-14 20:15:03",1
1175,1,ON,26.4,57,20,0,"2025-04-14 20:15:13",4
1176,3,ON,25.8,67,13,0,"2025-04-14 20:15:13",1
1177,1,ON,26,57,20,0,"2025-04-14 20:15:25",1
1178,2,ON,25.3,77,13,1,"2025-04-14 20:15:25",1
1179,3,ON,25.8,67,13,1,"2025-04-14 20:15:26",1
1180,1,ON,26.8,56,20,1,"2025-04-14 20:15:27",1
1181,3,ON,25.8,67,13,1,"2025-04-14 20:15:28",1
1182,2,ON,25.3,77,13,1,"2025-04-14 20:15:29",1
1183,3,ON,25.8,67,13,0,"2025-04-14 20:15:38",2
1184,2,ON,25.3,77,13,1,"2025-04-14 20:15:39",2
1185,1,ON,26.6,57,20,0,"2025-04-14 20:15:48",3
1186,1,ON,26,57,20,1,"2025-04-14 20:15:49",1
1187,3,ON,25.8,67,13,0,"2025-04-14 20:15:49",2
1188,2,ON,25.3,77,13,1,"2025-04-14 20:15:50",1
1189,1,ON,26.4,57,20,0,"2025-04-14 20:15:52",1
1190,3,ON,25.8,67,14,0,"2025-04-14 20:15:53",1
1191,1,ON,26.9,56,20,1,"2025-04-14 20:16:02",2
1192,3,ON,25.8,67,14,1,"2025-04-14 20:16:03",2
1193,1,ON,26.2,56,20,1,"2025-04-14 20:16:12",3
1194,3,ON,25.8,67,13,0,"2025-04-14 20:16:13",3
1195,1,ON,26.9,56,20,0,"2025-04-14 20:16:22",4
1196,3,ON,25.8,67,13,1,"2025-04-14 20:16:23",1
1197,2,ON,25.3,76,13,1,"2025-04-14 20:16:24",2
1198,1,ON,26.1,56,20,0,"2025-04-14 20:16:34",2
1199,1,ON,26.2,56,20,0,"2025-04-14 20:16:34",1
1200,1,ON,26,56,20,0,"2025-04-14 20:16:44",2
1201,2,ON,25.3,76,13,1,"2025-04-14 20:16:54",5
1202,2,ON,25.3,76,13,1,"2025-04-14 20:16:57",1
1203,1,ON,26.6,56,20,0,"2025-04-14 20:18:01",1
1204,1,ON,26.6,56,20,0,"2025-04-14 20:18:12",1
1205,3,ON,25.8,66,14,0,"2025-04-14 20:18:12",3
1206,1,ON,26.7,56,20,1,"2025-04-14 20:18:12",2
1207,2,ON,25.3,75,13,1,"2025-04-14 20:18:12",1
1208,1,ON,26.3,56,20,1,"2025-04-14 20:18:13",1
1209,3,ON,25.8,66,13,0,"2025-04-14 20:18:13",4
1210,3,ON,25.8,66,14,0,"2025-04-14 20:18:13",1
1211,1,ON,26.7,56,20,1,"2025-04-14 20:18:18",2
1212,1,ON,26.4,56,20,0,"2025-04-14 20:18:18",1
1213,2,ON,25.3,75,13,1,"2025-04-14 20:18:18",1
1214,3,ON,25.8,66,14,0,"2025-04-14 20:18:18",1
1215,1,ON,26.6,56,20,0,"2025-04-14 20:18:18",1
1216,3,ON,25.8,65,13,1,"2025-04-14 20:19:01",1
1217,3,ON,25.8,65,13,1,"2025-04-14 20:19:12",1
1218,2,ON,25.3,74,13,1,"2025-04-14 20:19:12",5
1219,2,ON,25.3,73,13,1,"2025-04-14 20:19:12",1
1220,1,ON,26.3,55,20,0,"2025-04-14 20:19:12",1
1221,3,ON,25.8,65,13,0,"2025-04-14 20:19:12",1
1222,2,ON,25.3,74,13,1,"2025-04-14 20:19:12",1
1223,3,ON,25.6,64,13,1,"2025-04-14 20:19:47",1
1224,3,ON,25.6,64,13,1,"2025-04-14 20:19:57",1
1225,2,ON,25.2,73,13,1,"2025-04-14 20:19:57",2
1226,2,ON,24.8,72,13,1,"2025-04-14 20:19:57",1
1227,3,ON,25.6,63,13,0,"2025-04-14 20:19:57",1
1228,2,ON,24.8,72,2,2,"2025-04-14 20:20:10",2
1229,1,ON,26.8,53,20,0,"2025-04-14 20:20:10",2
1230,1,ON,26.4,53,20,0,"2025-04-14 20:20:11",1
1231,3,ON,25.5,63,13,0,"2025-04-14 20:20:12",1
1232,2,ON,24.8,72,13,1,"2025-04-14 20:20:16",1
1233,1,ON,26.9,53,20,0,"2025-04-14 20:20:22",2
1234,3,ON,25.5,63,13,0,"2025-04-14 20:20:22",1
1235,2,ON,24.8,71,13,1,"2025-04-14 20:20:32",3
1236,3,ON,25.4,63,13,1,"2025-04-14 20:20:32",2
1237,3,ON,25.4,63,13,0,"2025-04-14 20:20:34",1
1238,1,ON,26,52,20,0,"2025-04-14 20:20:35",1
1239,3,ON,25.4,63,13,0,"2025-04-14 20:20:36",1
1240,2,ON,24.8,71,13,1,"2025-04-14 20:20:38",1
1241,3,ON,25.4,63,13,0,"2025-04-14 20:20:47",2
1242,3,ON,25.4,63,13,0,"2025-04-14 20:20:48",1
1243,1,ON,26.1,52,20,0,"2025-04-14 20:20:50",1
1244,3,ON,25.4,62,13,0,"2025-04-14 20:20:51",1
1245,2,ON,24.5,71,13,1,"2025-04-14 20:20:59",2
1246,1,ON,26.3,52,20,1,"2025-04-14 20:21:00",2
1247,3,ON,25.4,62,1,3,"2025-04-14 20:21:00",1
1248,2,ON,24.5,71,13,1,"2025-04-14 20:21:09",3
1249,3,ON,25.3,62,13,1,"2025-04-14 20:21:10",1
1250,1,ON,25,53,20,0,"2025-04-14 20:21:12",2
1251,2,ON,24.5,71,13,1,"2025-04-14 20:21:12",1
1252,3,ON,25.3,62,13,1,"2025-04-14 20:21:13",1
1253,1,ON,25.3,53,20,1,"2025-04-14 20:21:22",3
1254,2,ON,24.5,71,13,1,"2025-04-14 20:21:23",2
1255,2,ON,24.5,70,13,1,"2025-04-14 20:21:23",1
1256,3,ON,25.2,61,13,0,"2025-04-14 20:21:43",4
1257,2,ON,24.5,70,13,3,"2025-04-14 20:21:43",3
1258,1,ON,25.9,53,20,1,"2025-04-14 20:21:48",1
1259,3,ON,25.2,61,13,0,"2025-04-14 20:21:48",1
1260,2,ON,24.5,70,13,1,"2025-04-14 20:21:48",1
1261,3,ON,25.2,61,13,0,"2025-04-14 20:21:48",1
1262,1,ON,25,53,20,1,"2025-04-14 20:21:48",1
